Id,Class
31700,Sydney
31701,Sydney
31702,Perth
31703,Perth
31704,Sydney
31705,Sydney
31706,Sydney
31707,Perth
31708,Perth
31709,Sydney
31710,Brisbane
31711,Brisbane
31712,Brisbane
31713,Sydney
31714,Melbourne
31715,Brisbane
31716,Melbourne
31717,Brisbane
31718,Brisbane
31719,Brisbane
31720,Melbourne
31721,Brisbane
31722,Sydney
31723,Brisbane
31724,Melbourne
31725,Perth
31726,Sydney
31727,Perth
31728,Sydney
31729,Sydney
31730,Perth
31731,Perth
31732,Brisbane
31733,Brisbane
31734,Perth
31735,Brisbane
31736,Sydney
31737,Brisbane
31738,Perth
31739,Melbourne
31740,Brisbane
31741,Sydney
31742,Brisbane
31743,Perth
31744,Perth
31745,Melbourne
31746,Perth
31747,Brisbane
31748,Sydney
31749,Brisbane
31750,Perth
31751,Perth
31752,Perth
31753,Brisbane
31754,Sydney
31755,Brisbane
31756,Brisbane
31757,Perth
31758,Sydney
31759,Melbourne
31760,Sydney
31761,Perth
31762,Melbourne
31763,Perth
31764,Brisbane
31765,Perth
31766,Brisbane
31767,Sydney
31768,Perth
31769,Melbourne
31770,Sydney
31771,Melbourne
31772,Brisbane
31773,Brisbane
31774,Melbourne
31775,Brisbane
31776,Brisbane
31777,Perth
31778,Perth
31779,Melbourne
31780,Melbourne
31781,Perth
31782,Perth
31783,Sydney
31784,Sydney
31785,Brisbane
31786,Perth
31787,Brisbane
31788,Melbourne
31789,Brisbane
31790,Melbourne
31791,Melbourne
31792,Melbourne
31793,Sydney
31794,Sydney
31795,Perth
31796,Brisbane
31797,Brisbane
31798,Brisbane
31799,Melbourne
31800,Perth
31801,Melbourne
31802,Perth
31803,Brisbane
31804,Melbourne
31805,Brisbane
31806,Brisbane
31807,Brisbane
31808,Melbourne
31809,Perth
31810,Perth
31811,Sydney
31812,Sydney
31813,Melbourne
31814,Perth
31815,Sydney
31816,Sydney
31817,Perth
31818,Perth
31819,Brisbane
31820,Brisbane
31821,Perth
31822,Perth
31823,Brisbane
31824,Brisbane
31825,Perth
31826,Melbourne
31827,Brisbane
31828,Sydney
31829,Sydney
31830,Brisbane
31831,Sydney
31832,Perth
31833,Brisbane
31834,Perth
31835,Sydney
31836,Brisbane
31837,Perth
31838,Melbourne
31839,Brisbane
31840,Sydney
31841,Perth
31842,Perth
31843,Sydney
31844,Melbourne
31845,Sydney
31846,Perth
31847,Brisbane
31848,Perth
31849,Sydney
31850,Perth
31851,Perth
31852,Sydney
31853,Perth
31854,Melbourne
31855,Perth
31856,Melbourne
31857,Sydney
31858,Melbourne
31859,Perth
31860,Brisbane
31861,Melbourne
31862,Brisbane
31863,Sydney
31864,Brisbane
31865,Brisbane
31866,Brisbane
31867,Perth
31868,Sydney
31869,Brisbane
31870,Perth
31871,Brisbane
31872,Melbourne
31873,Melbourne
31874,Perth
31875,Perth
31876,Melbourne
31877,Melbourne
31878,Melbourne
31879,Brisbane
31880,Brisbane
31881,Sydney
31882,Sydney
31883,Brisbane
31884,Brisbane
31885,Melbourne
31886,Melbourne
31887,Melbourne
31888,Perth
31889,Melbourne
31890,Brisbane
31891,Melbourne
31892,Perth
31893,Perth
31894,Brisbane
31895,Sydney
31896,Perth
31897,Melbourne
31898,Brisbane
31899,Perth
31900,Sydney
31901,Sydney
31902,Brisbane
31903,Sydney
31904,Sydney
31905,Perth
31906,Sydney
31907,Perth
31908,Melbourne
31909,Perth
31910,Perth
31911,Brisbane
31912,Brisbane
31913,Sydney
31914,Perth
31915,Brisbane
31916,Sydney
31917,Brisbane
31918,Sydney
31919,Brisbane
31920,Brisbane
31921,Perth
31922,Perth
31923,Melbourne
31924,Perth
31925,Brisbane
31926,Sydney
31927,Perth
31928,Melbourne
31929,Sydney
31930,Sydney
31931,Perth
31932,Brisbane
31933,Perth
31934,Brisbane
31935,Brisbane
31936,Sydney
31937,Sydney
31938,Melbourne
31939,Brisbane
31940,Brisbane
31941,Perth
31942,Brisbane
31943,Melbourne
31944,Brisbane
31945,Sydney
31946,Perth
31947,Sydney
31948,Melbourne
31949,Sydney
31950,Sydney
31951,Melbourne
31952,Brisbane
31953,Melbourne
31954,Sydney
31955,Melbourne
31956,Melbourne
31957,Perth
31958,Perth
31959,Brisbane
31960,Brisbane
31961,Brisbane
31962,Melbourne
31963,Melbourne
31964,Perth
31965,Melbourne
31966,Melbourne
31967,Brisbane
31968,Sydney
31969,Brisbane
31970,Perth
31971,Perth
31972,Sydney
31973,Perth
31974,Brisbane
31975,Brisbane
31976,Perth
31977,Perth
31978,Melbourne
31979,Melbourne
31980,Perth
31981,Brisbane
31982,Perth
31983,Brisbane
31984,Brisbane
31985,Sydney
31986,Brisbane
31987,Perth
31988,Perth
31989,Perth
31990,Brisbane
31991,Melbourne
31992,Melbourne
31993,Perth
31994,Melbourne
31995,Sydney
31996,Perth
31997,Brisbane
31998,Perth
31999,Sydney
32000,Perth
32001,Melbourne
32002,Perth
32003,Sydney
32004,Sydney
32005,Brisbane
32006,Perth
32007,Brisbane
32008,Brisbane
32009,Sydney
32010,Brisbane
32011,Melbourne
32012,Sydney
32013,Brisbane
32014,Perth
32015,Perth
32016,Sydney
32017,Melbourne
32018,Sydney
32019,Melbourne
32020,Perth
32021,Sydney
32022,Melbourne
32023,Sydney
32024,Perth
32025,Sydney
32026,Sydney
32027,Brisbane
32028,Brisbane
32029,Melbourne
32030,Sydney
32031,Sydney
32032,Sydney
32033,Sydney
32034,Brisbane
32035,Melbourne
32036,Brisbane
32037,Melbourne
32038,Sydney
32039,Perth
32040,Brisbane
32041,Brisbane
32042,Perth
32043,Sydney
32044,Perth
32045,Sydney
32046,Brisbane
32047,Melbourne
32048,Melbourne
32049,Perth
32050,Perth
32051,Brisbane
32052,Sydney
32053,Melbourne
32054,Perth
32055,Sydney
32056,Melbourne
32057,Brisbane
32058,Sydney
32059,Melbourne
32060,Brisbane
32061,Melbourne
32062,Brisbane
32063,Brisbane
32064,Melbourne
32065,Sydney
32066,Brisbane
32067,Melbourne
32068,Brisbane
32069,Melbourne
32070,Sydney
32071,Perth
32072,Perth
32073,Sydney
32074,Sydney
32075,Perth
32076,Melbourne
32077,Sydney
32078,Brisbane
32079,Sydney
32080,Brisbane
32081,Perth
32082,Perth
32083,Brisbane
32084,Brisbane
32085,Brisbane
32086,Sydney
32087,Perth
32088,Perth
32089,Perth
32090,Perth
32091,Perth
32092,Melbourne
32093,Sydney
32094,Perth
32095,Brisbane
32096,Melbourne
32097,Sydney
32098,Melbourne
32099,Melbourne
32100,Brisbane
32101,Perth
32102,Sydney
32103,Perth
32104,Sydney
32105,Melbourne
32106,Sydney
32107,Sydney
32108,Brisbane
32109,Sydney
32110,Melbourne
32111,Sydney
32112,Perth
32113,Perth
32114,Sydney
32115,Melbourne
32116,Sydney
32117,Sydney
32118,Perth
32119,Melbourne
32120,Brisbane
32121,Sydney
32122,Brisbane
32123,Brisbane
32124,Melbourne
32125,Melbourne
32126,Sydney
32127,Sydney
32128,Sydney
32129,Sydney
32130,Brisbane
32131,Perth
32132,Melbourne
32133,Brisbane
32134,Sydney
32135,Perth
32136,Melbourne
32137,Sydney
32138,Sydney
32139,Brisbane
32140,Brisbane
32141,Brisbane
32142,Brisbane
32143,Perth
32144,Melbourne
32145,Sydney
32146,Melbourne
32147,Sydney
32148,Perth
32149,Brisbane
32150,Melbourne
32151,Melbourne
32152,Sydney
32153,Perth
32154,Melbourne
32155,Brisbane
32156,Perth
32157,Perth
32158,Perth
32159,Sydney
32160,Perth
32161,Perth
32162,Perth
32163,Melbourne
32164,Sydney
32165,Melbourne
32166,Perth
32167,Perth
32168,Melbourne
32169,Brisbane
32170,Melbourne
32171,Melbourne
32172,Melbourne
32173,Perth
32174,Brisbane
32175,Sydney
32176,Perth
32177,Perth
32178,Brisbane
32179,Melbourne
32180,Perth
32181,Perth
32182,Perth
32183,Sydney
32184,Perth
32185,Brisbane
32186,Sydney
32187,Brisbane
32188,Brisbane
32189,Sydney
32190,Melbourne
32191,Melbourne
32192,Melbourne
32193,Sydney
32194,Perth
32195,Melbourne
32196,Sydney
32197,Perth
32198,Perth
32199,Melbourne
32200,Brisbane
32201,Brisbane
32202,Melbourne
32203,Sydney
32204,Brisbane
32205,Brisbane
32206,Perth
32207,Melbourne
32208,Sydney
32209,Melbourne
32210,Sydney
32211,Melbourne
32212,Sydney
32213,Brisbane
32214,Brisbane
32215,Sydney
32216,Brisbane
32217,Brisbane
32218,Sydney
32219,Brisbane
32220,Brisbane
32221,Perth
32222,Brisbane
32223,Brisbane
32224,Brisbane
32225,Perth
32226,Melbourne
32227,Sydney
32228,Melbourne
32229,Melbourne
32230,Sydney
32231,Perth
32232,Perth
32233,Brisbane
32234,Brisbane
32235,Sydney
32236,Melbourne
32237,Melbourne
32238,Perth
32239,Perth
32240,Brisbane
32241,Sydney
32242,Perth
32243,Sydney
32244,Brisbane
32245,Perth
32246,Melbourne
32247,Brisbane
32248,Brisbane
32249,Brisbane
32250,Perth
32251,Brisbane
32252,Perth
32253,Sydney
32254,Brisbane
32255,Perth
32256,Sydney
32257,Melbourne
32258,Melbourne
32259,Sydney
32260,Sydney
32261,Perth
32262,Perth
32263,Melbourne
32264,Perth
32265,Sydney
32266,Sydney
32267,Sydney
32268,Brisbane
32269,Sydney
32270,Sydney
32271,Sydney
32272,Brisbane
32273,Brisbane
32274,Perth
32275,Sydney
32276,Sydney
32277,Sydney
32278,Melbourne
32279,Sydney
32280,Melbourne
32281,Sydney
32282,Sydney
32283,Perth
32284,Sydney
32285,Sydney
32286,Sydney
32287,Perth
32288,Brisbane
32289,Sydney
32290,Melbourne
32291,Sydney
32292,Melbourne
32293,Melbourne
32294,Melbourne
32295,Brisbane
32296,Sydney
32297,Perth
32298,Perth
32299,Perth
32300,Sydney
32301,Sydney
32302,Melbourne
32303,Brisbane
32304,Perth
32305,Perth
32306,Melbourne
32307,Brisbane
32308,Melbourne
32309,Perth
32310,Perth
32311,Perth
32312,Perth
32313,Brisbane
32314,Brisbane
32315,Brisbane
32316,Perth
32317,Melbourne
32318,Sydney
32319,Brisbane
32320,Sydney
32321,Melbourne
32322,Sydney
32323,Perth
32324,Melbourne
32325,Sydney
32326,Melbourne
32327,Sydney
32328,Brisbane
32329,Brisbane
32330,Melbourne
32331,Perth
32332,Brisbane
32333,Perth
32334,Brisbane
32335,Sydney
32336,Melbourne
32337,Brisbane
32338,Melbourne
32339,Perth
32340,Brisbane
32341,Sydney
32342,Brisbane
32343,Brisbane
32344,Sydney
32345,Brisbane
32346,Sydney
32347,Sydney
32348,Brisbane
32349,Brisbane
32350,Melbourne
32351,Melbourne
32352,Sydney
32353,Perth
32354,Melbourne
32355,Brisbane
32356,Brisbane
32357,Perth
32358,Perth
32359,Melbourne
32360,Brisbane
32361,Melbourne
32362,Sydney
32363,Brisbane
32364,Sydney
32365,Brisbane
32366,Brisbane
32367,Brisbane
32368,Sydney
32369,Brisbane
32370,Perth
32371,Melbourne
32372,Brisbane
32373,Melbourne
32374,Melbourne
32375,Brisbane
32376,Perth
32377,Brisbane
32378,Perth
32379,Perth
32380,Sydney
32381,Melbourne
32382,Perth
32383,Brisbane
32384,Perth
32385,Sydney
32386,Sydney
32387,Sydney
32388,Brisbane
32389,Melbourne
32390,Sydney
32391,Sydney
32392,Perth
32393,Brisbane
32394,Brisbane
32395,Perth
32396,Perth
32397,Sydney
32398,Perth
32399,Brisbane
32400,Sydney
32401,Sydney
32402,Sydney
32403,Perth
32404,Melbourne
32405,Brisbane
32406,Sydney
32407,Sydney
32408,Sydney
32409,Sydney
32410,Perth
32411,Sydney
32412,Perth
32413,Brisbane
32414,Sydney
32415,Perth
32416,Brisbane
32417,Melbourne
32418,Sydney
32419,Sydney
32420,Brisbane
32421,Perth
32422,Perth
32423,Melbourne
32424,Brisbane
32425,Sydney
32426,Brisbane
32427,Sydney
32428,Perth
32429,Sydney
32430,Perth
32431,Perth
32432,Sydney
32433,Perth
32434,Brisbane
32435,Brisbane
32436,Brisbane
32437,Melbourne
32438,Brisbane
32439,Brisbane
32440,Melbourne
32441,Perth
32442,Melbourne
32443,Sydney
32444,Sydney
32445,Sydney
32446,Perth
32447,Sydney
32448,Brisbane
32449,Perth
32450,Melbourne
32451,Brisbane
32452,Brisbane
32453,Brisbane
32454,Sydney
32455,Sydney
32456,Melbourne
32457,Melbourne
32458,Sydney
32459,Melbourne
32460,Melbourne
32461,Brisbane
32462,Perth
32463,Perth
32464,Sydney
32465,Brisbane
32466,Brisbane
32467,Sydney
32468,Perth
32469,Melbourne
32470,Perth
32471,Brisbane
32472,Sydney
32473,Melbourne
32474,Brisbane
32475,Sydney
32476,Melbourne
32477,Brisbane
32478,Brisbane
32479,Sydney
32480,Melbourne
32481,Sydney
32482,Perth
32483,Perth
32484,Melbourne
32485,Brisbane
32486,Perth
32487,Brisbane
32488,Perth
32489,Perth
32490,Perth
32491,Sydney
32492,Sydney
32493,Melbourne
32494,Perth
32495,Sydney
32496,Perth
32497,Brisbane
32498,Perth
32499,Perth
32500,Sydney
32501,Perth
32502,Brisbane
32503,Melbourne
32504,Melbourne
32505,Brisbane
32506,Brisbane
32507,Brisbane
32508,Sydney
32509,Brisbane
32510,Melbourne
32511,Sydney
32512,Sydney
32513,Melbourne
32514,Sydney
32515,Perth
32516,Melbourne
32517,Sydney
32518,Melbourne
32519,Sydney
32520,Melbourne
32521,Perth
32522,Sydney
32523,Perth
32524,Perth
32525,Brisbane
32526,Perth
32527,Perth
32528,Melbourne
32529,Sydney
32530,Perth
32531,Brisbane
32532,Melbourne
32533,Melbourne
32534,Perth
32535,Sydney
32536,Perth
32537,Brisbane
32538,Brisbane
32539,Sydney
32540,Brisbane
32541,Brisbane
32542,Sydney
32543,Melbourne
32544,Sydney
32545,Perth
32546,Melbourne
32547,Melbourne
32548,Perth
32549,Melbourne
32550,Brisbane
32551,Sydney
32552,Sydney
32553,Melbourne
32554,Sydney
32555,Sydney
32556,Sydney
32557,Perth
32558,Sydney
32559,Brisbane
32560,Melbourne
32561,Melbourne
32562,Perth
32563,Sydney
32564,Brisbane
32565,Melbourne
32566,Brisbane
32567,Perth
32568,Melbourne
32569,Sydney
32570,Sydney
32571,Brisbane
32572,Perth
32573,Brisbane
32574,Brisbane
32575,Perth
32576,Perth
32577,Melbourne
32578,Perth
32579,Melbourne
32580,Sydney
32581,Brisbane
32582,Sydney
32583,Sydney
32584,Sydney
32585,Perth
32586,Melbourne
32587,Perth
32588,Sydney
32589,Melbourne
32590,Brisbane
32591,Brisbane
32592,Melbourne
32593,Perth
32594,Perth
32595,Perth
32596,Perth
32597,Sydney
32598,Brisbane
32599,Perth
32600,Sydney
32601,Sydney
32602,Melbourne
32603,Melbourne
32604,Melbourne
32605,Perth
32606,Perth
32607,Perth
32608,Sydney
32609,Melbourne
32610,Brisbane
32611,Sydney
32612,Melbourne
32613,Sydney
32614,Brisbane
32615,Sydney
32616,Melbourne
32617,Perth
32618,Brisbane
32619,Perth
32620,Brisbane
32621,Sydney
32622,Sydney
32623,Melbourne
32624,Perth
32625,Brisbane
32626,Sydney
32627,Melbourne
32628,Brisbane
32629,Sydney
32630,Melbourne
32631,Melbourne
32632,Melbourne
32633,Brisbane
32634,Brisbane
32635,Brisbane
32636,Brisbane
32637,Brisbane
32638,Sydney
32639,Sydney
32640,Melbourne
32641,Brisbane
32642,Sydney
32643,Perth
32644,Sydney
32645,Melbourne
32646,Brisbane
32647,Sydney
32648,Perth
32649,Brisbane
32650,Melbourne
32651,Sydney
32652,Brisbane
32653,Sydney
32654,Melbourne
32655,Perth
32656,Brisbane
32657,Perth
32658,Sydney
32659,Melbourne
32660,Melbourne
32661,Melbourne
32662,Melbourne
32663,Melbourne
32664,Brisbane
32665,Brisbane
32666,Brisbane
32667,Sydney
32668,Sydney
32669,Brisbane
32670,Brisbane
32671,Perth
32672,Melbourne
32673,Perth
32674,Melbourne
32675,Brisbane
32676,Melbourne
32677,Brisbane
32678,Melbourne
32679,Melbourne
32680,Perth
32681,Brisbane
32682,Sydney
32683,Melbourne
32684,Brisbane
32685,Sydney
32686,Sydney
32687,Sydney
32688,Sydney
32689,Brisbane
32690,Perth
32691,Brisbane
32692,Brisbane
32693,Perth
32694,Sydney
32695,Perth
32696,Melbourne
32697,Brisbane
32698,Sydney
32699,Sydney
32700,Sydney
32701,Brisbane
32702,Perth
32703,Brisbane
32704,Sydney
32705,Brisbane
32706,Melbourne
32707,Brisbane
32708,Melbourne
32709,Perth
32710,Brisbane
32711,Melbourne
32712,Sydney
32713,Sydney
32714,Sydney
32715,Perth
32716,Sydney
32717,Perth
32718,Brisbane
32719,Perth
32720,Brisbane
32721,Brisbane
32722,Sydney
32723,Perth
32724,Perth
32725,Sydney
32726,Brisbane
32727,Sydney
32728,Melbourne
32729,Melbourne
32730,Perth
32731,Sydney
32732,Perth
32733,Melbourne
32734,Sydney
32735,Sydney
32736,Perth
32737,Sydney
32738,Perth
32739,Sydney
32740,Melbourne
32741,Sydney
32742,Brisbane
32743,Perth
32744,Melbourne
32745,Perth
32746,Perth
32747,Perth
32748,Melbourne
32749,Perth
32750,Sydney
32751,Brisbane
32752,Brisbane
32753,Brisbane
32754,Melbourne
32755,Melbourne
32756,Sydney
32757,Brisbane
32758,Perth
32759,Perth
32760,Melbourne
32761,Sydney
32762,Brisbane
32763,Brisbane
32764,Sydney
32765,Sydney
32766,Melbourne
32767,Melbourne
32768,Melbourne
32769,Sydney
32770,Perth
32771,Melbourne
32772,Sydney
32773,Brisbane
32774,Perth
32775,Melbourne
32776,Perth
32777,Brisbane
32778,Brisbane
32779,Sydney
32780,Sydney
32781,Brisbane
32782,Melbourne
32783,Melbourne
32784,Brisbane
32785,Perth
32786,Brisbane
32787,Sydney
32788,Perth
32789,Melbourne
32790,Brisbane
32791,Brisbane
32792,Brisbane
32793,Brisbane
32794,Brisbane
32795,Perth
32796,Sydney
32797,Sydney
32798,Perth
32799,Brisbane
32800,Brisbane
32801,Perth
32802,Sydney
32803,Melbourne
32804,Melbourne
32805,Sydney
32806,Brisbane
32807,Sydney
32808,Sydney
32809,Brisbane
32810,Perth
32811,Perth
32812,Perth
32813,Brisbane
32814,Perth
32815,Melbourne
32816,Brisbane
32817,Melbourne
32818,Sydney
32819,Brisbane
32820,Perth
32821,Brisbane
32822,Sydney
32823,Perth
32824,Melbourne
32825,Perth
32826,Brisbane
32827,Sydney
32828,Perth
32829,Perth
32830,Sydney
32831,Melbourne
32832,Brisbane
32833,Perth
32834,Brisbane
32835,Perth
32836,Perth
32837,Brisbane
32838,Perth
32839,Sydney
32840,Perth
32841,Melbourne
32842,Sydney
32843,Sydney
32844,Brisbane
32845,Brisbane
32846,Perth
32847,Perth
32848,Perth
32849,Perth
32850,Brisbane
32851,Brisbane
32852,Brisbane
32853,Perth
32854,Perth
32855,Brisbane
32856,Brisbane
32857,Sydney
32858,Sydney
32859,Brisbane
32860,Sydney
32861,Brisbane
32862,Brisbane
32863,Sydney
32864,Brisbane
32865,Sydney
32866,Brisbane
32867,Melbourne
32868,Sydney
32869,Melbourne
32870,Melbourne
32871,Brisbane
32872,Melbourne
32873,Melbourne
32874,Melbourne
32875,Melbourne
32876,Melbourne
32877,Melbourne
32878,Perth
32879,Sydney
32880,Perth
32881,Brisbane
32882,Perth
32883,Perth
32884,Perth
32885,Brisbane
32886,Sydney
32887,Perth
32888,Perth
32889,Brisbane
32890,Brisbane
32891,Brisbane
32892,Brisbane
32893,Perth
32894,Perth
32895,Sydney
32896,Brisbane
32897,Perth
32898,Melbourne
32899,Brisbane
32900,Melbourne
32901,Sydney
32902,Perth
32903,Brisbane
32904,Melbourne
32905,Perth
32906,Sydney
32907,Brisbane
32908,Melbourne
32909,Brisbane
32910,Melbourne
32911,Perth
32912,Brisbane
32913,Melbourne
32914,Perth
32915,Brisbane
32916,Perth
32917,Melbourne
32918,Brisbane
32919,Perth
32920,Perth
32921,Perth
32922,Brisbane
32923,Perth
32924,Melbourne
32925,Brisbane
32926,Perth
32927,Brisbane
32928,Perth
32929,Sydney
32930,Brisbane
32931,Melbourne
32932,Sydney
32933,Brisbane
32934,Brisbane
32935,Brisbane
32936,Brisbane
32937,Melbourne
32938,Sydney
32939,Brisbane
32940,Sydney
32941,Sydney
32942,Perth
32943,Brisbane
32944,Melbourne
32945,Perth
32946,Sydney
32947,Melbourne
32948,Melbourne
32949,Perth
32950,Melbourne
32951,Brisbane
32952,Brisbane
32953,Melbourne
32954,Brisbane
32955,Brisbane
32956,Sydney
32957,Melbourne
32958,Perth
32959,Sydney
32960,Brisbane
32961,Melbourne
32962,Brisbane
32963,Melbourne
32964,Brisbane
32965,Brisbane
32966,Melbourne
32967,Brisbane
32968,Sydney
32969,Perth
32970,Perth
32971,Perth
32972,Sydney
32973,Melbourne
32974,Melbourne
32975,Sydney
32976,Sydney
32977,Brisbane
32978,Brisbane
32979,Perth
32980,Brisbane
32981,Melbourne
32982,Brisbane
32983,Sydney
32984,Sydney
32985,Perth
32986,Perth
32987,Brisbane
32988,Brisbane
32989,Perth
32990,Melbourne
32991,Melbourne
32992,Sydney
32993,Sydney
32994,Brisbane
32995,Brisbane
32996,Sydney
32997,Brisbane
32998,Sydney
32999,Melbourne
33000,Sydney
33001,Perth
33002,Perth
33003,Sydney
33004,Sydney
33005,Perth
33006,Sydney
33007,Brisbane
33008,Brisbane
33009,Sydney
33010,Sydney
33011,Brisbane
33012,Melbourne
33013,Brisbane
33014,Brisbane
33015,Brisbane
33016,Perth
33017,Brisbane
33018,Brisbane
33019,Perth
33020,Melbourne
33021,Brisbane
33022,Melbourne
33023,Sydney
33024,Brisbane
33025,Sydney
33026,Perth
33027,Melbourne
33028,Melbourne
33029,Sydney
33030,Brisbane
33031,Brisbane
33032,Brisbane
33033,Melbourne
33034,Brisbane
33035,Perth
33036,Melbourne
33037,Melbourne
33038,Sydney
33039,Perth
33040,Melbourne
33041,Brisbane
33042,Brisbane
33043,Sydney
33044,Melbourne
33045,Sydney
33046,Perth
33047,Perth
33048,Sydney
33049,Melbourne
33050,Sydney
33051,Brisbane
33052,Melbourne
33053,Brisbane
33054,Sydney
33055,Brisbane
33056,Brisbane
33057,Brisbane
33058,Brisbane
33059,Melbourne
33060,Melbourne
33061,Perth
33062,Perth
33063,Sydney
33064,Brisbane
33065,Sydney
33066,Sydney
33067,Sydney
33068,Melbourne
33069,Brisbane
33070,Perth
33071,Melbourne
33072,Melbourne
33073,Perth
33074,Perth
